AWARD	PERSON	DATE	GENDER	DESCRIPTION
Sakurai Prize	Anthony Ichiro Sanda	2004-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Arkady Vainshtein	1999-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Bryan Webber	2012-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	C. R. Hagen	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Chris Quigg	2011-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Curtis Callan	2000-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	David Gross	1986-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	David Kosower	2014-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Davison Soper	2009-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Estia J. Eichten	2011-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Frank Wilczek	1986-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	François Englert	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	François Englert	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	George Sterman	2003-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	George Zweig	2015-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	George Zweig	2015-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Gerald Guralnik	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Gerald Guralnik	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Gerard Lepage	2016-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Gordon L. Kane	2017-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Guido Altarelli	2012-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Helen Quinn	2013-01-01T00:00:00Z	female	American award for particle physics
Sakurai Prize	Howard Georgi	1995-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Howard Haber	2017-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Hugh David Politzer	1986-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Ian Hinchliffe	2011-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Ikaros Bigi	2004-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Ioannis Iliopoulos	1987-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	John Clements Collins	2009-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	John F. Gunion	2017-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	John F. Gunion	2017-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Kenneth Lane	2011-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Lance J. Dixon	2014-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Leonard Susskind	1998-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Lincoln Wolfenstein	1992-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Lisa Randall	2019-01-01T00:00:00Z	female	American award for particle physics
Sakurai Prize	Luciano Maiani	1987-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Makoto Kobayashi	1985-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Mark B. Wise	2001-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Mark B. Wise	2001-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Mary K. Gaillard	1993-01-01T00:00:00Z	female	American award for particle physics
Sakurai Prize	Michael Dine	2018-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Mikhail Shifman	1999-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Mikhail Voloshin	2001-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Nathan Isgur	2001-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Nicola Cabibbo	1989-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Peter Ware Higgs	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Peter Ware Higgs	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Pierre Sikivie	2020-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Raman Sundrum	2019-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Richard Keith Ellis	2009-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Richard Keith Ellis	2009-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Richard Keith Ellis	2009-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Robert Brout	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Robert Brout	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Roberto Peccei	2013-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Sally Dawson	2017-01-01T00:00:00Z	female	American award for particle physics
Sakurai Prize	Savas Dimopoulos	2006-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Stanislav Mikheyev	2008-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Stanley Brodsky	2007-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Stephen L. Adler	1988-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Susumu Okubo	2005-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Thomas Appelquist	1997-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Thomas Appelquist	1997-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Thomas Appelquist	1997-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Toichiro Kinoshita	1990-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Tom Kibble	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Tom Kibble	2010-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Torbjörn Sjöstrand	2012-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Toshihide Maskawa	1985-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Valentin Zakharov	1999-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Vladimir Gribov	1991-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	William A. Bardeen	1996-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	William A. Bardeen	1996-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	William Marciano	2002-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Yoichiro Nambu	1994-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Zvi Bern	2014-01-01T00:00:00Z	male	American award for particle physics
Sakurai Prize	Zvi Bern	2014-01-01T00:00:00Z	male	American award for particle physics
Salem Prize	Akshay Venkatesh	2007-01-01T00:00:00Z	male	award
Salem Prize	Alexander Volberg	1988-01-01T00:00:00Z	male	award
Salem Prize	Alexander Volberg	1988-01-01T00:00:00Z	male	award
Salem Prize	Alexei Borisovich Aleksandrov	1982-01-01T00:00:00Z	male	award
Salem Prize	Artur Ávila	2006-01-01T00:00:00Z	male	award
Salem Prize	Artur Ávila	2006-01-01T00:00:00Z	male	award
Salem Prize	Assaf Naor	2008-01-01T00:00:00Z	male	award
Salem Prize	Ben Joseph Green	2005-01-01T00:00:00Z	male	award
Salem Prize	Ben Joseph Green	2005-01-01T00:00:00Z	male	award
Salem Prize	Björn Dahlberg	1978-01-01T00:00:00Z	male	award
Salem Prize	Boáz Klartag	2008-01-01T00:00:00Z	male	award
Salem Prize	Carlos Kenig	1984-01-01T00:00:00Z	male	award
Salem Prize	Carlos Kenig	1984-01-01T00:00:00Z	male	award
Salem Prize	Charles Fefferman	1971-01-01T00:00:00Z	male	award
Salem Prize	Christoph Thiele	1996-01-01T00:00:00Z	male	award
Salem Prize	Curtis T. McMullen	1991-01-01T00:00:00Z	male	award
Salem Prize	Dapeng Zhan	2011-01-01T00:00:00Z	male	award
Salem Prize	Dmitry Chelkak	2014-01-01T00:00:00Z	male	award
Salem Prize	Elon Lindenstrauss	2003-01-01T00:00:00Z	male	award
Salem Prize	Elon Lindenstrauss	2003-01-01T00:00:00Z	male	award
Salem Prize	Fedor Nazarov	1999-01-01T00:00:00Z	male	award
Salem Prize	Fedor Nazarov	1999-01-01T00:00:00Z	male	award
Salem Prize	Gilles Pisier	1979-01-01T00:00:00Z	male	award
Salem Prize	Guy David	1987-01-01T00:00:00Z	male	award
Salem Prize	Hugh Montgomery	1974-01-01T00:00:00Z	male	award
Salem Prize	Håkan Eliasson	1995-01-01T00:00:00Z	male	award
Salem Prize	Jean Bourgain	1983-01-01T00:00:00Z	male	award
Salem Prize	Jean-Christophe Yoccoz	1988-01-01T00:00:00Z	male	award
Salem Prize	Jean-Lin Journé	1987-01-01T00:00:00Z	male	award
Salem Prize	Jean-Lin Journé	1987-01-01T00:00:00Z	male	award
Salem Prize	Julien Dubedat	2011-01-01T00:00:00Z	male	award
Salem Prize	Julien Dubedat	2011-01-01T00:00:00Z	male	award
Salem Prize	Kannan Soundararajan	2003-01-01T00:00:00Z	male	award
Salem Prize	Kari Astala	1994-01-01T00:00:00Z	male	award
Salem Prize	Larry Guth	2013-01-01T00:00:00Z	male	award
Salem Prize	Maryna Viazovska	2016-01-01T00:00:00Z	female	award
Salem Prize	Michael Herman	1976-01-01T00:00:00Z	male	award
Salem Prize	Michael Lacey	1996-01-01T00:00:00Z	male	award
Salem Prize	Michael Lacey	1996-01-01T00:00:00Z	male	award
Salem Prize	Mitsuhiro Shishikura	1992-01-01T00:00:00Z	male	award
Salem Prize	Mitsuhiro Shishikura	1992-01-01T00:00:00Z	male	award
Salem Prize	Nalini Anantharaman	2010-01-01T00:00:00Z	female	award
Salem Prize	Nikolai Georgijewitsch Makarow	1986-01-01T00:00:00Z	male	award
Salem Prize	Nikolaos Varopoulos	1968-01-01T00:00:00Z	male	award
Salem Prize	Oded Schramm	2001-01-01T00:00:00Z	male	award
Salem Prize	Peter Jones	1981-01-01T00:00:00Z	male	award
Salem Prize	Richard Allen Hunt	1969-01-01T00:00:00Z	male	award
Salem Prize	S. K. Pichorides	1980-01-01T00:00:00Z	male	award
Salem Prize	S. K. Pichorides	1980-01-01T00:00:00Z	male	award
Salem Prize	Sergei Konyagin	1990-01-01T00:00:00Z	male	award
Salem Prize	Sergei Konyagin	1990-01-01T00:00:00Z	male	award
Salem Prize	Sergei Raymondovich Treil	1993-01-01T00:00:00Z	male	award
Salem Prize	Sergei Raymondovich Treil	1993-01-01T00:00:00Z	male	award
Salem Prize	Sergey Bochkaryov	1977-01-01T00:00:00Z	male	award
Salem Prize	Stanislav Smirnov	2001-01-01T00:00:00Z	male	award
Salem Prize	Stanislav Smirnov	2001-01-01T00:00:00Z	male	award
Salem Prize	Stefanie Petermichl	2006-01-01T00:00:00Z	female	award
Salem Prize	Terence Tao	2000-01-01T00:00:00Z	male	award
Salem Prize	Thomas Wolff	1985-01-01T00:00:00Z	male	award
Salem Prize	Trevor Wooley	1998-01-01T00:00:00Z	male	award
Salem Prize	Trevor Wooley	1998-01-01T00:00:00Z	male	award
Salem Prize	William Beckner	1975-01-01T00:00:00Z	male	award
Salem Prize	Xavier Tolsa	2002-01-01T00:00:00Z	male	award
Salem Prize	Xavier Tolsa	2002-01-01T00:00:00Z	male	award
Salem Prize	Yevgeny Nikishin	1973-01-01T00:00:00Z	male	award
Salem Prize	Yves Meyer	1970-01-01T00:00:00Z	male	award
Salzburg State Prize for Architecture	Heinz Ekhart	1986-01-01T00:00:00Z	male	Architecture prize of state Salzburg, Austria
Salzburg State Prize for Architecture	Stefan K. Hübner	1986-01-01T00:00:00Z	male	Architecture prize of state Salzburg, Austria
Salzburg State Prize for Future Research	Dorothee Sölle	1996-01-01T00:00:00Z	female	Austrian science award
Salzburg State Prize for Future Research	Jakob von Uexkull	1999-01-01T00:00:00Z	male	Austrian science award
Salzburg State Prize for Future Research	Luise Gubitzer	2002-01-01T00:00:00Z	female	Austrian science award
Salzburg State Prize for Future Research	Robert Jungk	1993-01-01T00:00:00Z	male	Austrian science award
Salzburg State Prize for Future Research	Ulrike Guérot	2019-01-01T00:00:00Z	female	Austrian science award
Sandford Fleming Award	Helen Sawyer Hogg	1985-01-01T00:00:00Z	female	$null$
Sandford Fleming Award	Penny Park	2014-01-01T00:00:00Z	female	$null$
Sandoz Prize for Immunology	Jacques Miller	1990-01-01T00:00:00Z	male	immunology award
Sandoz Prize for Immunology	Jacques Miller	1990-01-01T00:00:00Z	male	immunology award
Sandoz Prize for Immunology	Max Dale Cooper	1990-01-01T00:00:00Z	male	immunology award
Sandoz Prize for Immunology	Max Dale Cooper	1990-01-01T00:00:00Z	male	immunology award
Schmiedeberg Badge	Albrecht Fleckenstein	1987-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Carl Frederic Schmidt	1962-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Erich Muscholl	2010-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Ernest Basil Verney	1967-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Ernst Mutschler	2002-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Everhardus Jacobus Ariëns	1980-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Fred Lembeck	1995-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Gustav Kuschinsky	1982-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Hans Herken	1981-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Hans Kosterlitz	1976-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Hartmut Dost	1974-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Henry Hallett Dale	1962-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Herbert Remmer	1985-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Hermann Blaschko	1972-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Julius Axelrod	1978-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Karl Walter Bock	2012-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Marthe Vogt	1974-01-01T00:00:00Z	female	$null$
Schmiedeberg Badge	Norbert Brock	1995-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Otto Krayer	1964-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Otto Loewi	1957-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Otto Schaumann	1965-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Peter Holtz	1964-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Roman Muschaweck	2002-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Ulf von Euler	1968-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Ullrich Georg Trendelenburg	1998-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Walther Wilbrandt	1977-01-01T00:00:00Z	male	$null$
Schmiedeberg Badge	Werner Schulemann	1969-01-01T00:00:00Z	male	$null$
Schrödinger Medal	Björn Roos	1999-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Ernest R. Davidson	2001-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Evert Jan Baerends	2010-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Helmut Schwarz	2015-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Hiroshi Nakatsuji	2016-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Jan Almlöf	1993-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Joachim Sauer	2019-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Josef Michl	1992-01-01T00:00:00Z	male	award for theoretical chemistry
Schrödinger Medal	Kendall Houk	1998-01-01T00:00:00Z	male	award for theoretical chemistry
